Generator,p,q,time_s
G10,200.0,-6.109918341702802,37200.0
G1-RM3-60,0.02129062318371944,-0.05677485409059958,37200.0
G2-RM3-60,0.02129062318371944,0.0,37200.0
G3-RM3-60,0.02129062318371944,0.0,37200.0
G4-RM3-60,0.02129062318371944,0.0,37200.0
G5-RM3-60,0.02129062318371944,0.0,37200.0
G6-RM3-60,0.02129062318371944,0.0,37200.0
G7-RM3-60,0.02129062318371944,0.0,37200.0
G8-RM3-60,0.02129062318371944,0.0,37200.0
G0,21.91479366461283,-115.39881210999746,37500.0
G1,67.0,58.05323553440875,37500.0
G2,64.0,41.98007449739278,37500.0
G3,200.0,49.898548447401055,37500.0
G4,0.0,68.64278550306409,37500.0
G5,274.0,72.34164761779256,37500.0
G6,245.0,33.928864291761236,37500.0
G7,144.0,36.92988723671307,37500.0
G8,294.0,-52.66358323432924,37500.0
G9,150.0,-29.506999787781695,37500.0
G10,200.0,-6.117608289894726,37500.0
G1-RM3-60,0.020062785687893114,-0.05350063659505169,37500.0
G2-RM3-60,0.020062785687893114,0.0,37500.0
G3-RM3-60,0.020062785687893114,0.0,37500.0
G4-RM3-60,0.020062785687893114,0.0,37500.0
G5-RM3-60,0.020062785687893114,0.0,37500.0
G6-RM3-60,0.020062785687893114,0.0,37500.0
G7-RM3-60,0.020062785687893114,0.0,37500.0
G8-RM3-60,0.020062785687893114,0.0,37500.0
G0,20.366852972093568,-114.64422997985977,37800.0
G1,67.0,57.57470186910995,37800.0
G2,64.0,41.944331661545895,37800.0
G3,200.0,49.85340371958094,37800.0
G4,0.0,68.66980950428697,37800.0
G5,274.0,72.33727394224545,37800.0
G6,245.0,33.98630897238219,37800.0
G7,144.0,36.9922149265648,37800.0
G8,294.0,-52.67210398621624,37800.0
G9,150.0,-29.502901641317237,37800.0
G10,200.0,-6.107506635142919,37800.0
G1-RM3-60,0.014276219341904461,-0.03806985482492063,37800.0
G2-RM3-60,0.014276219341904461,0.0,37800.0
G3-RM3-60,0.014276219341904461,0.0,37800.0
G4-RM3-60,0.014276219341904461,0.0,37800.0
G5-RM3-60,0.014276219341904461,0.0,37800.0
G6-RM3-60,0.014276219341904461,0.0,37800.0
G7-RM3-60,0.014276219341904461,0.0,37800.0
G8-RM3-60,0.014276219341904461,0.0,37800.0
G0,20.66794227137143,-114.8470974518327,38100.0
G1,67.0,57.57412422862459,38100.0
G2,64.0,41.90922307665354,38100.0
G3,200.0,49.7513302716729,38100.0
G4,0.0,68.56327144669481,38100.0
G5,274.0,72.33235850422787,38100.0
G6,245.0,33.79212282387263,38100.0
G7,144.0,36.8974680925617,38100.0
G8,294.0,-52.655134518139135,38100.0
G9,150.0,-29.515316264141433,38100.0
G10,200.0,-6.1730540529946225,38100.0
G1-RM3-60,0.01638111130111514,-0.043682879966133084,38100.0
G2-RM3-60,0.01638111130111514,0.0,38100.0
G3-RM3-60,0.01638111130111514,0.0,38100.0
G4-RM3-60,0.01638111130111514,0.0,38100.0
G5-RM3-60,0.01638111130111514,0.0,38100.0
G6-RM3-60,0.01638111130111514,0.0,38100.0
G7-RM3-60,0.01638111130111514,0.0,38100.0
G8-RM3-60,0.01638111130111514,0.0,38100.0
G0,20.034697167212187,-114.64254709228348,38400.0
G1,67.0,57.81097183707681,38400.0
G2,64.0,41.9448495301705,38400.0
G3,200.0,49.904789179943585,38400.0
G4,0.0,68.70302543967674,38400.0
G5,274.0,72.39564600048787,38400.0
G6,245.0,33.96662401366144,38400.0
G7,144.0,36.940673859209646,38400.0
G8,294.0,-52.66636335633787,38400.0
G9,150.0,-29.50425913109879,38400.0
G10,200.0,-6.092324913866946,38400.0
G1-RM3-60,0.019782540850128406,-0.052753320496207595,38400.0
G2-RM3-60,0.019782540850128406,0.0,38400.0
G3-RM3-60,0.019782540850128406,0.0,38400.0
G4-RM3-60,0.019782540850128406,0.0,38400.0
G5-RM3-60,0.019782540850128406,0.0,38400.0
G6-RM3-60,0.019782540850128406,0.0,38400.0
G7-RM3-60,0.019782540850128406,0.0,38400.0
G8-RM3-60,0.019782540850128406,0.0,38400.0
G0,18.573930772103438,-113.95337600849902,38700.0
G1,67.0,57.50169377882073,38700.0
G2,64.0,41.94390417840225,38700.0
G3,200.0,49.918871541641124,38700.0
G4,0.0,68.72985095369734,38700.0
G5,274.0,72.49445093022047,38700.0
G6,245.0,33.94226996567347,38700.0
G7,144.0,36.908138607604705,38700.0
G8,294.0,-52.66233574131809,38700.0
G9,150.0,-29.505711275776775,38700.0
G10,200.0,-6.097274862365836,38700.0
G1-RM3-60,0.016125811032058627,-0.043002081832913555,38700.0
G2-RM3-60,0.016125811032058627,0.0,38700.0
G3-RM3-60,0.016125811032058627,0.0,38700.0
G4-RM3-60,0.016125811032058627,0.0,38700.0
G5-RM3-60,0.016125811032058627,0.0,38700.0
G6-RM3-60,0.016125811032058627,0.0,38700.0
G7-RM3-60,0.016125811032058627,0.0,38700.0
G8-RM3-60,0.016125811032058627,0.0,38700.0
G0,18.90366113380469,-114.06505050026564,39000.0
G1,67.0,57.2618961418676,39000.0
G2,64.0,41.94115447808608,39000.0
G3,200.0,49.88692544195506,39000.0
G4,0.0,68.60859389738145,39000.0
G5,274.0,72.37083562608593,39000.0
G6,245.0,33.79607866262523,39000.0
G7,144.0,36.92250789033498,39000.0
G8,294.0,-52.65841489969064,39000.0
G9,150.0,-29.51394679673902,39000.0
G10,200.0,-6.129833961068421,39000.0
G1-RM3-60,0.02179676997737098,-0.058124572083669605,39000.0
G2-RM3-60,0.02179676997737098,0.0,39000.0
G3-RM3-60,0.02179676997737098,0.0,39000.0
G4-RM3-60,0.02179676997737098,0.0,39000.0
G5-RM3-60,0.02179676997737098,0.0,39000.0
G6-RM3-60,0.02179676997737098,0.0,39000.0
G7-RM3-60,0.02179676997737098,0.0,39000.0
G8-RM3-60,0.02179676997737098,0.0,39000.0
G0,16.801034155236152,-113.16137642463431,39300.0
G1,67.0,56.908915293819526,39300.0
G2,64.0,41.84650436876299,39300.0
G3,200.0,49.88816879140217,39300.0
G4,0.0,68.68475277075504,39300.0
G5,274.0,72.54889112898661,39300.0
G6,245.0,33.92113194875101,39300.0
G7,144.0,36.88346402758347,39300.0
G8,294.0,-52.658888621952215,39300.0
G9,150.0,-29.507403785246197,39300.0
G10,200.0,-6.090037295304789,39300.0
G1-RM3-60,0.011790083676084123,-0.03144017987449246,39300.0
G2-RM3-60,0.011790083676084123,0.0,39300.0
G3-RM3-60,0.011790083676084123,0.0,39300.0
G4-RM3-60,0.011790083676084123,0.0,39300.0
G5-RM3-60,0.011790083676084123,0.0,39300.0
G6-RM3-60,0.011790083676084123,0.0,39300.0
G7-RM3-60,0.011790083676084123,0.0,39300.0
G8-RM3-60,0.011790083676084123,0.0,39300.0
G0,18.027460151095113,-113.6845728788837,39600.0
G1,67.0,57.17762722672843,39600.0
G2,64.0,41.95459401268461,39600.0
G3,200.0,49.95227538513509,39600.0
G4,0.0,68.70024577191401,39600.0
G5,274.0,72.50113649963295,39600.0
G6,245.0,33.8996291312562,39600.0
G7,144.0,36.90133046677497,39600.0
G8,294.0,-52.659966709843076,39600.0
G9,150.0,-29.508388845639445,39600.0
G10,200.0,-6.0578418150504945,39600.0
G1-RM3-60,0.013823342344987366,-0.03686218677219267,39600.0
G2-RM3-60,0.013823342344987366,0.0,39600.0
G3-RM3-60,0.013823342344987366,0.0,39600.0
G4-RM3-60,0.013823342344987366,0.0,39600.0
G5-RM3-60,0.013823342344987366,0.0,39600.0
G6-RM3-60,0.013823342344987366,0.0,39600.0
G7-RM3-60,0.013823342344987366,0.0,39600.0
G8-RM3-60,0.013823342344987366,0.0,39600.0
G0,16.553420269627736,-113.0269600489705,39900.0
G1,67.0,56.93855082119235,39900.0
G2,64.0,41.816851234165256,39900.0
G3,200.0,49.93460638436403,39900.0
G4,0.0,68.72236080913393,39900.0
G5,274.0,72.53100156869957,39900.0
G6,245.0,33.887347474514016,39900.0
G7,144.0,36.92858859445993,39900.0
G8,294.0,-52.66285264688631,39900.0
G9,150.0,-29.507946320434826,39900.0
G10,200.0,-6.068527554799722,39900.0
G1-RM3-60,0.01843620196170754,-0.04916309946108715,39900.0
G2-RM3-60,0.01843620196170754,0.0,39900.0
G3-RM3-60,0.01843620196170754,0.0,39900.0
G4-RM3-60,0.01843620196170754,0.0,39900.0
G5-RM3-60,0.01843620196170754,0.0,39900.0
G6-RM3-60,0.01843620196170754,0.0,39900.0
G7-RM3-60,0.01843620196170754,0.0,39900.0
G8-RM3-60,0.01843620196170754,0.0,39900.0
G0,15.614057786953026,-112.61605432419603,40200.0
G1,67.0,56.839490419117304,40200.0
G2,64.0,41.767790025423004,40200.0
G3,200.0,49.99998259777263,40200.0
G4,0.0,68.77729152932595,40200.0
G5,274.0,72.61629900307214,40200.0
G6,245.0,33.943977006818436,40200.0
G7,144.0,36.88809561632774,40200.0
G8,294.0,-52.66042764258481,40200.0
G9,150.0,-29.505698233486953,40200.0
G10,200.0,-6.032488538427984,40200.0
G1-RM3-60,0.016464813119541392,-0.04390608395210837,40200.0
G2-RM3-60,0.016464813119541392,0.0,40200.0
G3-RM3-60,0.016464813119541392,0.0,40200.0
G4-RM3-60,0.016464813119541392,0.0,40200.0
G5-RM3-60,0.016464813119541392,0.0,40200.0
G6-RM3-60,0.016464813119541392,0.0,40200.0
G7-RM3-60,0.016464813119541392,0.0,40200.0
G8-RM3-60,0.016464813119541392,0.0,40200.0
G0,15.93230340806889,-112.78869719688666,40500.0
G1,67.0,56.88583810158435,40500.0
G2,64.0,41.881637491384794,40500.0
G3,200.0,49.99271225298065,40500.0
G4,0.0,68.7772865922609,40500.0
G5,274.0,72.58878542484564,40500.0
G6,245.0,33.9664229867189,40500.0
G7,144.0,36.916085640263645,40500.0
G8,294.0,-52.66449514802312,40500.0
G9,150.0,-29.503523119851167,40500.0
G10,200.0,-6.033649370034695,40500.0
G1-RM3-60,0.014907463631108533,-0.03975316719737109,40500.0
G2-RM3-60,0.014907463631108533,0.0,40500.0
G3-RM3-60,0.014907463631108533,0.0,40500.0
G4-RM3-60,0.014907463631108533,0.0,40500.0
G5-RM3-60,0.014907463631108533,0.0,40500.0
G6-RM3-60,0.014907463631108533,0.0,40500.0
G7-RM3-60,0.014907463631108533,0.0,40500.0
G8-RM3-60,0.014907463631108533,0.0,40500.0
G0,15.264735227385302,-112.4566236685084,40800.0
G1,67.0,56.790872152999015,40800.0
G2,64.0,41.8330214176118,40800.0
G3,200.0,50.07749109630678,40800.0
G4,0.0,68.85334305473995,40800.0
G5,274.0,72.7154570007207,40800.0
G6,245.0,34.05772555993444,40800.0
G7,144.0,36.865804568124936,40800.0
G8,294.0,-52.66218500700644,40800.0
G9,150.0,-29.499620927130252,40800.0
G10,200.0,-5.984263661559908,40800.0
G1-RM3-60,0.01463448414821265,-0.03902522442878729,40800.0
G2-RM3-60,0.01463448414821265,0.0,40800.0
G3-RM3-60,0.01463448414821265,0.0,40800.0
G4-RM3-60,0.01463448414821265,0.0,40800.0
G5-RM3-60,0.01463448414821265,0.0,40800.0
G6-RM3-60,0.01463448414821265,0.0,40800.0
G7-RM3-60,0.01463448414821265,0.0,40800.0
G8-RM3-60,0.01463448414821265,0.0,40800.0
G0,16.10516884863273,-112.8633537787675,41100.0
G1,67.0,56.914473510536936,41100.0
G2,64.0,41.93131755407812,41100.0
G3,200.0,50.01468231914345,41100.0
G4,0.0,68.7980587420437,41100.0
G5,274.0,72.56597535979787,41100.0
G6,245.0,33.88503398240338,41100.0
G7,144.0,36.90337566070101,41100.0
G8,294.0,-52.66034975972505,41100.0
G9,150.0,-29.508097039416157,41100.0
G10,200.0,-6.044586486136922,41100.0
G1-RM3-60,0.017115662683167852,-0.04564167599825065,41100.0
G2-RM3-60,0.017115662683167852,0.0,41100.0
G3-RM3-60,0.017115662683167852,0.0,41100.0
G4-RM3-60,0.017115662683167852,0.0,41100.0
G5-RM3-60,0.017115662683167852,0.0,41100.0
G6-RM3-60,0.017115662683167852,0.0,41100.0
G7-RM3-60,0.017115662683167852,0.0,41100.0
G8-RM3-60,0.017115662683167852,0.0,41100.0
G0,14.984158463778726,-112.35504329693501,41400.0
G1,67.0,56.69452198401172,41400.0
G2,64.0,41.793836177543355,41400.0
G3,200.0,49.89964096883136,41400.0
G4,0.0,68.71433442828138,41400.0
G5,274.0,72.60218883846062,41400.0
G6,245.0,33.85422555288263,41400.0
G7,144.0,36.90258546070834,41400.0
G8,294.0,-52.65889276274183,41400.0
G9,150.0,-29.51024608518935,41400.0
G10,200.0,-6.072645039187563,41400.0
G1-RM3-60,0.022789968821130546,-0.06077308858038925,41400.0
G2-RM3-60,0.022789968821130546,0.0,41400.0
G3-RM3-60,0.022789968821130546,0.0,41400.0
G4-RM3-60,0.022789968821130546,0.0,41400.0
G5-RM3-60,0.022789968821130546,0.0,41400.0
G6-RM3-60,0.022789968821130546,0.0,41400.0
G7-RM3-60,0.022789968821130546,0.0,41400.0
G8-RM3-60,0.022789968821130546,0.0,41400.0
G0,15.72172963220521,-112.63372224615338,41700.0
G1,67.0,56.79434600228937,41700.0
G2,64.0,41.91041140580761,41700.0
G3,200.0,49.99168024190806,41700.0
G4,0.0,68.79501360940358,41700.0
G5,274.0,72.70422697899005,41700.0
G6,245.0,33.959052101058305,41700.0
G7,144.0,36.841239890285536,41700.0
G8,294.0,-52.65610924022104,41700.0
G9,150.0,-29.505411506060312,41700.0
G10,200.0,-6.026042398856042,41700.0
G1-RM3-60,0.015767994415337376,-0.04204790774053016,41700.0
G2-RM3-60,0.015767994415337376,0.0,41700.0
G3-RM3-60,0.015767994415337376,0.0,41700.0
G4-RM3-60,0.015767994415337376,0.0,41700.0
G5-RM3-60,0.015767994415337376,0.0,41700.0
G6-RM3-60,0.015767994415337376,0.0,41700.0
G7-RM3-60,0.015767994415337376,0.0,41700.0
G8-RM3-60,0.015767994415337376,0.0,41700.0
G0,15.450867465966098,-112.62656855872305,42000.0
G1,67.0,56.895420133906725,42000.0
G2,64.0,41.86524904945515,42000.0
G3,200.0,50.01842807701097,42000.0
G4,0.0,68.83652494557442,42000.0
G5,274.0,72.61122749221701,42000.0
G6,245.0,33.96329574835938,42000.0
G7,144.0,36.88560901034383,42000.0
G8,294.0,-52.66140099871413,42000.0
G9,150.0,-29.503809172482875,42000.0
G10,200.0,-5.999355904514836,42000.0
G1-RM3-60,0.022781968888793584,-0.06075175553751872,42000.0
G2-RM3-60,0.022781968888793584,0.0,42000.0
G3-RM3-60,0.022781968888793584,0.0,42000.0
G4-RM3-60,0.022781968888793584,0.0,42000.0
G5-RM3-60,0.022781968888793584,0.0,42000.0
G6-RM3-60,0.022781968888793584,0.0,42000.0
G7-RM3-60,0.022781968888793584,0.0,42000.0
G8-RM3-60,0.022781968888793584,0.0,42000.0
G0,14.834879652291704,-112.2482269433369,42300.0
G1,67.0,56.58188495745867,42300.0
G2,64.0,41.844919430456414,42300.0
G3,200.0,50.08228614261254,42300.0
G4,0.0,68.85948982316967,42300.0
G5,274.0,72.68309308468176,42300.0
G6,245.0,33.89383196200644,42300.0
G7,144.0,36.86757062075372,42300.0
G8,294.0,-52.65744159928356,42300.0
G9,150.0,-29.507281434656562,42300.0
G10,200.0,-6.019482432005361,42300.0
G1-RM3-60,0.015573501793402823,-0.04152926264754299,42300.0
G2-RM3-60,0.015573501793402823,0.0,42300.0
G3-RM3-60,0.015573501793402823,0.0,42300.0
G4-RM3-60,0.015573501793402823,0.0,42300.0
G5-RM3-60,0.015573501793402823,0.0,42300.0
G6-RM3-60,0.015573501793402823,0.0,42300.0
G7-RM3-60,0.015573501793402823,0.0,42300.0
G8-RM3-60,0.015573501793402823,0.0,42300.0
G0,14.236150317926672,-111.81184949415476,42600.0
G1,67.0,56.399081828924054,42600.0
G2,64.0,41.84591834661457,42600.0
G3,200.0,50.06201521207164,42600.0
G4,0.0,68.89725546459569,42600.0
G5,274.0,72.83367961386546,42600.0
G6,245.0,34.04672399303541,42600.0
G7,144.0,36.852481508472465,42600.0
G8,294.0,-52.6608629626018,42600.0
G9,150.0,-29.499688367218425,42600.0
G10,200.0,-5.973782284872257,42600.0
G1-RM3-60,0.014986052768734727,-0.03996273749831092,42600.0
G2-RM3-60,0.014986052768734727,0.0,42600.0
G3-RM3-60,0.014986052768734727,0.0,42600.0
G4-RM3-60,0.014986052768734727,0.0,42600.0
G5-RM3-60,0.014986052768734727,0.0,42600.0
G6-RM3-60,0.014986052768734727,0.0,42600.0
G7-RM3-60,0.014986052768734727,0.0,42600.0
G8-RM3-60,0.014986052768734727,0.0,42600.0
G0,14.398479414121027,-112.02580710888557,42900.0
G1,67.0,56.58176444644856,42900.0
G2,64.0,41.845516109939446,42900.0
G3,200.0,50.05770385626396,42900.0
G4,0.0,68.85748130521822,42900.0
G5,274.0,72.6253865201601,42900.0
G6,245.0,33.91804436685025,42900.0
G7,144.0,36.92161211779994,42900.0
G8,294.0,-52.663820889461405,42900.0
G9,150.0,-29.505398917601354,42900.0
G10,200.0,-6.001591187247037,42900.0
G1-RM3-60,0.01930996357321755,-0.05149312015583829,42900.0
G2-RM3-60,0.01930996357321755,0.0,42900.0
G3-RM3-60,0.01930996357321755,0.0,42900.0
G4-RM3-60,0.01930996357321755,0.0,42900.0
G5-RM3-60,0.01930996357321755,0.0,42900.0
G6-RM3-60,0.01930996357321755,0.0,42900.0
G7-RM3-60,0.01930996357321755,0.0,42900.0
G8-RM3-60,0.01930996357321755,0.0,42900.0
